EPIC,KepMag,Kmag,Teff,mass,Radius
integer,float,float,integer,float,float
220224526,18.166,15.496,3937,0.421,0.377
220224533,17.848,15.300,3776,0.320,0.303
220224534,12.986,11.721,6024,1.056,1.232
220224562,17.761,15.460,3460,0.188,0.201
220224572,13.503,11.833,5354,0.845,0.850
220224580,11.799,10.458,5831,0.934,0.989
220224582,14.876,11.940,4018,0.512,0.453
220224619,15.796,13.276,4383,0.658,0.595
220224661,17.940,14.723,4144,0.546,0.488
220224663,17.360,15.136,4138,0.501,0.447
220224672,13.688,12.301,5711,0.794,0.816
220224680,15.669,12.259,3862,0.454,0.411
220224720,11.580,10.676,6878,1.403,1.589
220224727,12.830,,,,
220224733,17.899,14.819,3404,0.159,0.177
220224742,13.593,11.937,5553,0.894,0.869
220224748,17.896,,,,
220224770,17.720,14.928,3648,0.252,0.245
220224777,12.820,11.079,5257,0.847,0.793
220224781,13.145,11.079,4789,0.929,8.857
220224783,17.340,14.770,3782,0.328,0.303
220224794,10.268,8.359,5022,0.959,4.100
220224805,15.967,12.841,3769,0.346,0.314
220224812,18.504,14.981,3789,0.328,0.310
220224843,18.703,,,,
220224850,17.798,,,,
220224886,17.943,15.560,3986,0.401,0.351
220224891,17.878,,,,
220224900,13.322,12.042,6128,1.057,1.334
220224917,15.954,14.036,5089,0.665,0.632
220224927,16.015,13.000,3680,0.299,0.279
220224949,16.256,12.919,3722,0.370,0.332
220224952,11.470,10.028,5859,1.074,1.154
220224963,17.134,15.466,4275,0.505,0.437
220224977,13.401,11.377,5059,0.747,0.717
220224988,18.712,,,,
220224995,15.603,14.025,5769,0.836,0.902
220224997,12.194,9.264,3930,0.495,0.433
220225033,13.997,12.125,4998,0.833,0.763
220225042,15.449,12.509,3936,0.499,0.442
220225043,12.446,10.418,4948,0.815,0.740
220225054,12.788,11.173,5400,0.898,1.729
220225055,13.994,12.310,5849,0.840,0.904
220225067,16.283,13.174,3638,0.279,0.275
220225101,13.020,11.907,5975,1.032,1.197
220225103,17.538,14.738,4152,0.538,0.474
220225119,15.767,12.853,4118,0.527,0.471
220225125,16.307,13.441,3755,0.386,0.334
220225161,17.658,14.915,3822,0.344,0.313
220225167,18.220,,,,
220225178,12.302,10.746,5559,0.927,0.901
220225183,13.721,11.023,3953,0.492,0.434
220225191,17.622,,,,
220225197,16.427,13.202,3628,0.291,0.282
220225204,13.150,11.375,5332,0.912,0.847
220225212,17.186,15.113,4489,0.645,0.557
220225214,18.058,,,,
220225216,11.677,10.395,6042,1.077,1.237
220225230,15.743,12.445,4044,0.511,0.451
220225248,17.561,14.481,3933,0.401,0.363
220225255,13.525,12.033,5736,0.883,0.964
220225269,18.307,,,,
220225280,13.667,12.324,5954,0.908,1.027
220225287,18.197,14.654,3674,0.319,0.296
220225290,12.793,11.562,6263,1.068,1.347
220225294,13.075,11.846,5811,0.790,0.940
220225311,18.155,,,,
220225324,17.382,14.886,4685,0.693,0.644
220225337,14.448,12.413,4974,0.774,0.717
220225367,16.246,13.511,3706,0.326,0.309
220225371,17.714,,,,
220225374,17.398,14.646,3127,0.127,0.150
220225397,18.615,15.317,3891,0.401,0.361
220225424,18.043,15.610,3941,0.384,0.331
220225425,14.048,12.639,6043,0.726,0.772
220225427,12.705,11.370,6013,0.988,1.153
220225453,18.063,14.899,4076,0.483,0.426
220225458,17.536,15.010,,,
220225459,10.392,9.094,6169,1.330,1.815
220225482,16.433,13.506,3792,0.379,0.341
220225483,16.317,12.983,3956,0.484,0.427
220225490,17.982,,,,
220225492,10.683,8.486,4811,0.931,8.213
220225499,18.414,,,,
220225503,18.452,,,,
220225515,15.390,12.685,3651,0.297,0.290
220225526,16.982,15.578,5338,0.710,0.718
220225536,12.939,11.541,5966,1.052,1.199
220225595,18.160,15.391,3867,0.340,0.321
220225598,16.138,13.141,3842,0.394,0.359
220225602,17.546,14.676,4012,0.457,0.414
220225616,16.079,14.339,4475,0.451,0.393
220225623,17.446,14.706,4299,0.563,0.511
220225625,15.711,12.353,3647,0.287,0.273
220225629,11.944,9.784,4689,1.074,10.338
220225692,18.637,,,,
220225698,17.606,,,,
220225700,10.526,9.459,6444,1.294,1.366
220225703,14.787,11.460,3654,0.307,0.288
220225733,17.074,14.907,4113,0.491,0.432
220225783,15.982,12.954,4195,0.588,0.527
220225784,13.815,11.889,5049,0.825,0.771
220225792,14.309,12.415,5058,0.838,0.775
220225802,12.166,10.400,5245,0.947,2.054
220225808,10.854,9.349,5886,1.153,1.747
220225812,16.763,,,,
220225837,8.801,6.396,8804,2.195,2.407
220225845,13.753,12.524,6134,0.990,1.268
220225860,14.857,13.492,5955,0.722,0.753
220225881,13.259,11.065,4728,0.729,0.663
220225892,13.655,12.281,5871,1.014,1.078
220225917,15.906,12.666,3492,0.156,0.172
220225947,17.795,14.681,3910,0.414,0.362
220225954,15.991,14.382,5169,0.630,0.587
220225971,11.115,9.946,5797,1.035,1.814
220225976,18.353,,,,
220225982,16.264,13.315,4169,0.543,0.484
220225998,10.837,9.568,6089,1.226,1.620
220226012,17.797,14.870,3307,0.146,0.168
220226019,13.242,11.729,5864,0.974,1.077
220226074,13.543,12.239,6085,1.071,1.254
220226113,12.962,11.432,5746,1.019,1.029
220226119,18.244,15.182,4059,0.477,0.426
220226133,15.987,14.182,5879,0.804,0.887
220226135,18.485,,,,
220226148,18.657,15.629,3881,0.356,0.311
220226155,18.539,,,,
220226170,17.124,14.467,4039,0.464,0.386
220226175,11.195,9.524,5178,0.794,0.749
220226180,17.737,14.952,4153,0.521,0.463
220226187,15.754,13.622,4618,0.635,0.593
220226188,13.737,11.756,5078,0.879,2.217
220226191,13.123,11.930,6147,0.998,1.247
220226197,18.836,15.352,3943,0.433,0.386
220226206,18.269,14.214,3046,0.127,0.150
220226209,18.563,15.367,3445,0.177,0.195
220226212,18.734,15.238,,,
220226215,17.647,15.226,3961,0.398,0.372
220226220,17.044,15.129,3490,0.190,0.212
220226221,18.270,,,,
220226236,18.261,15.607,3697,0.294,0.266
220226238,15.511,13.124,,,
220226243,16.987,14.516,3736,0.336,0.311
220226265,18.379,15.282,3956,0.420,0.374
220226272,13.471,10.342,3644,0.261,0.255
220226280,17.968,15.194,3549,0.192,0.202
220226293,16.382,13.231,3756,0.363,0.335
220226297,14.782,12.025,3985,0.505,0.442
220226306,17.300,14.920,4442,0.629,0.577
220226308,15.430,13.654,5620,0.835,0.842
220226323,17.107,14.966,4300,0.576,0.507
220226333,15.648,13.655,5055,0.779,0.734
220226367,17.083,14.666,4273,0.561,0.493
220226369,12.900,11.371,5700,0.940,0.947
220226374,18.089,15.252,,,
220226385,19.628,15.602,3293,0.145,0.158
220226398,17.798,,,,
220226402,10.180,7.636,4392,0.696,0.627
220226411,13.594,12.113,5846,0.905,0.975
220226429,13.385,11.597,5141,0.791,0.736
220226509,17.459,14.812,3709,0.279,0.269
220226513,18.151,15.338,4063,0.456,0.410
220226532,12.715,11.208,5514,0.929,0.921
220226543,17.777,15.075,4079,0.488,0.435
220226551,12.331,10.688,5549,0.913,0.887
220226559,16.112,13.989,4776,0.742,0.681
220226561,16.258,13.462,3796,0.361,0.346
220226562,14.476,12.921,5585,0.742,0.747
220226564,18.858,,,,
220226567,18.706,,,,
220226574,9.506,8.394,6706,1.504,1.791
220226578,17.199,15.064,4045,0.450,0.382
220226587,14.000,11.931,4829,0.833,2.386
220226593,11.143,9.598,5623,1.093,1.709
220226618,11.983,10.827,6132,1.180,1.433
220226638,13.660,11.954,5380,0.886,0.850
220226680,17.704,13.914,,,
220226683,18.250,,,,
220226718,15.418,11.914,3483,0.179,0.198
220226722,13.801,12.212,5491,0.900,0.872
220226736,12.493,10.644,5070,0.982,2.642
220226764,17.855,15.086,4159,0.529,0.476
220226774,12.260,10.885,5487,0.976,1.898
220226801,11.817,,,,
220226810,12.449,10.001,4342,0.946,25.451
220226842,17.730,15.198,3781,0.325,0.299
220226851,14.274,12.363,4975,0.947,4.531
220226854,17.874,,,,
220226856,13.318,11.941,5906,0.987,1.083
220226861,16.742,15.015,5292,0.773,0.755
220226868,18.286,14.992,3575,0.212,0.213
220226893,13.452,11.680,5156,0.726,0.690
220226895,15.835,12.734,4154,0.569,0.504
220226912,12.157,10.802,6075,1.051,1.388
220226916,18.301,15.505,3791,0.324,0.298
220226926,10.326,8.166,4790,0.973,10.193
220226938,16.290,13.004,3677,0.337,0.303
220226963,18.322,,,,
220226964,17.956,15.374,4004,0.444,0.394
220226972,18.018,,,,
220226987,18.646,15.386,3999,0.448,0.385
220226990,15.225,12.219,3469,0.192,0.208
220227013,12.814,11.101,5225,0.889,2.445
220227021,12.746,11.702,6376,0.994,1.255
220227024,11.617,10.283,6021,1.119,1.265
220227034,13.679,11.864,5181,0.902,2.474
220227055,15.013,12.125,4079,0.487,0.432
220227059,18.026,,,,
220227066,17.792,,,,
220227073,12.411,10.893,5713,1.002,1.013
220227082,12.546,11.281,5806,0.920,0.990
220227087,11.331,10.134,5867,1.080,2.045
220227136,11.877,10.768,6396,1.249,1.469
220227142,13.845,11.989,5014,0.864,0.794
220227143,13.118,11.151,5127,0.800,0.769
220227154,11.990,10.372,5542,0.983,1.003
220227187,17.263,14.437,3982,0.473,0.403
220227190,11.529,10.139,5901,1.029,1.131
220227221,15.749,14.334,5857,0.830,0.909
220227228,11.054,9.166,5032,0.912,2.358
220227229,13.169,11.710,5860,0.946,1.021
220227239,17.567,14.697,4057,0.461,0.407
220227288,18.660,15.517,3962,0.409,0.377
220227291,12.302,11.134,6176,1.034,1.322
220227300,17.472,,,,
220227302,13.489,12.014,5775,0.939,1.033
220227306,18.164,14.920,3746,0.294,0.292
220227317,15.967,13.362,,,
220227325,15.744,12.580,3591,0.280,0.267
220227327,16.580,14.118,,,
220227329,13.084,11.756,5910,1.016,1.168
220227330,15.748,14.530,6069,0.853,1.057
220227359,16.507,13.775,4065,0.321,0.291
220227389,13.507,10.662,3870,0.422,0.376
220227396,15.805,13.186,3736,0.308,0.287
220227410,14.406,12.709,5136,0.692,0.656
220227458,10.453,9.302,6436,1.308,1.540
220227468,9.489,6.443,4551,1.253,12.142
220227470,15.206,12.084,3504,0.220,0.230
220227479,15.599,15.253,6018,0.821,0.968
220227487,17.161,15.004,3953,0.436,0.382
220227503,18.235,,,,
220227563,17.880,15.075,3651,0.274,0.254
220227572,13.460,11.905,5629,0.957,0.932
220227587,18.053,15.508,4006,0.452,0.396
220227591,17.360,14.805,3962,0.441,0.386
220227607,15.600,12.280,3826,0.370,0.331
220227617,13.814,12.137,5441,0.906,0.868
220227618,13.329,12.042,6099,1.054,1.242
220227622,13.000,10.946,4817,0.626,0.592
